mat-no,price-per-unit,pieces-per-pack,suggested-mat-no,name,url,summary,variants-info,thumbnail,thumbnail-2x,vector,size,variant,category,colour,subtitle
5093742,96.00,96,5093742,Double Spike Bead,/Double-Spike-Bead-5093742/p,2 sizes & 13 colors/effects,13 colors/effects,/medias/5093742-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1MTAwfGltYWdlL3BuZ3xpbWFnZXMvaDU5L2g4NS84OTI4MTgwODYzMDA2LnBuZ3xiZjQxMjFjNDk0MGM4MDAxMjM1MDhkNTc1NmY5Yzg2YTNkYjliN2M4NTk5ZGM2Zjk3NTBiNDZhNjYxMWViMTA2,/medias/5093742-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzI3NnxpbWFnZS9wbmd8aW1hZ2VzL2gxNS9oZWUvODkyODE4MDkyODU0Mi5wbmd8MTRhNWE2ZjVjMTg3MjYxMzY3NTc2NWFjYTljNzlkMWRhMmM2MTE2MzMwMjg5ZDk0ODMxMzdlNTRjMWYyNmJmYQ,/medias/5093742-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzMDYxfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hhNS9oODEvODkyMDE0ODU0MTQ3MC5zdmd8NDQyN2YwNjRmMTFkZTY1MGY0MjI5YzNmZTA2NjA1MzQ5NWM1YjE4MTFkZTE1OGFjNGI2MmI2MzNmODU4YmJkOQ,16.00x8.00 mm,Crystal Astral Pink 2x/1 Hole,Beads,Crystal Astral Pink 2x,Double Spike Bead
1020492,96.00,96,1020483,Chessboard Flat Back,/Chessboard-Flat-Back-1020483/p,3 sizes & 9 colors/effects,9 colors/effects,/medias/1020483-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3OTkyfGltYWdlL3BuZ3xpbWFnZXMvaDhjL2gzMi84OTI2NjgyMDIxOTE4LnBuZ3xmYjE5MTdiODA0MDAzODZiMmUyMmQ0ZjZmYTEwNDkyZWI3YmM1ZDExMWYwNTEzMDc0MzZkNDQzNDU2ZTUxNmI2,/medias/1020483-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzM0NnxpbWFnZS9wbmd8aW1hZ2VzL2g5MS9oNjQvODkyNjY4MjA4NzQ1NC5wbmd8MGY1MjAxMDc5ZWNiZTZjYjBjOWJiNTlhYWEyZTgwNjBkYTg4ZmY0NDQzMmE3OWQxMzE0Zjg1NGEwMWMxMGJkOQ,/medias/1020483-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wyMzE3MXxpbWFnZS9zdmcreG1sfGltYWdlcy9oZDkvaGE0Lzg5MTk0Nzc2NDk0Mzguc3ZnfDg3N2NkNDFlNGJmMjk3Yjk4ZTYzNzc1MmMzYjQyOWUwY2E4ZWFiZDNiYTZiZjY1YzA3OWVlZjAxODBjOGUxYTk,10.00 mm,Crystal Silver Shade/Aluminium Foiling,Flat Backs Hotfix,Crystal Silver Shade,Chessboard Flat Back
5052325,96.00,96,5052326,Round Chessboard Sew-on Stone,/Round-Chessboard-Sew-on-Stone-5052326/p,3 sizes & 11 colors/effects,11 colors/effects,/medias/5052326-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w4MTM5fGltYWdlL3BuZ3xpbWFnZXMvaDlkL2gyOS84OTI3Nzc0MzQzMTk4LnBuZ3xlOGM3MDJiMzlkNGFiNTg5MzVkMTYzMGEyZmU3OTg2ZTA4NWU4N2Y2MmU0NWI1ZGIwN2Q1ZGJhNmM4ZDg1YTk1,/medias/5052326-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxOTg0OXxpbWFnZS9wbmd8aW1hZ2VzL2g0Ny9oMWIvODkyNzc3NDQwODczNC5wbmd8ZWFkNWIzMzNjMTRkNDA1NzNjM2ZkNzk0MjJmOWQyYWE0NGU5NTVlNjRiZGUxZGExYmQ4YTcwNTI3ZTBlOTZkNw,/medias/5052326-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MTAwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g4NC9oZWIvODkyMDAzMTAzNTQyMi5zdmd8NTZhOTg4YWMyNTM0MWViZjY4MGY0OWE4MzdlYWQ2NGJlMTkwOTg1ZWE2ZDlkY2FlNzcwYzllNWQ2MjA4MWQwYQ,20.00 mm,Crystal Lilac Shadow/Platinum-colored Pro Foiling/2 Holes,Sew-on Articles,Crystal Lilac Shadow,Round Chessboard Sew-on Stone
5052826,96.00,96,5052826,Round Chessboard Sew-on Stone,/Round-Chessboard-Sew-on-Stone-5052826/p,3 sizes & 11 colors/effects,11 colors/effects,/medias/5052826-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MjY0fGltYWdlL3BuZ3xpbWFnZXMvaDI0L2g0OC84OTI3Nzc4ODY1MTgyLnBuZ3xlODFkZWQ0NDQ1ZTJlNmY2NDY1MGU3NTZiOTE1M2UwMGNmOTM4YjI2YWZkYTIyOTBkMDkxN2Q5M2ZhMzJmOTVm,/medias/5052826-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMzU1MHxpbWFnZS9wbmd8aW1hZ2VzL2gxZS9oZjQvODkyNzc3ODkzMDcxOC5wbmd8ZTM3YTAwZTc1ZTQxMWE5YjM4ODEyNWM2N2MxYmI1MzczNTI0OGJhY2Y3OTRiZDQyZjhiNjRhNmM2MTY5NDMyNw,/medias/5052826-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w1MzQzfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hjZi9oZmIvODkyMDAzMTc1NjMxOC5zdmd8MTA3ODQwNjAyZDYwZGM1OGU0ODdkNjVjZWY5NDZhMjViMDU0ZTIwZmY1MDU2ZjAxZGViYzFlZTJhNDE1Y2M5ZQ,14.00 mm,Jet/Unfoiled/2 Holes,Sew-on Articles,Jet,Round Chessboard Sew-on Stone
5025400,96.00,96,5025400,Drop Sew-on Stone,/Drop-Sew-on-Stone-5025400/p,3 sizes & 43 colors/effects,43 colors/effects,/medias/5025400-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0OTg4fGltYWdlL3BuZ3xpbWFnZXMvaGI1L2g0Ni84OTI3NTc4NzUxMDA2LnBuZ3w5YWNhODcxODE3OGI3ZTA2YjdhOTMyNzQzNTFiNGUzMDZjMTk3ZWRkMmU0MDg3ZWJlYzJhMjkzZjU4YjNiZGM3,/medias/5025400-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMTkyNnxpbWFnZS9wbmd8aW1hZ2VzL2g0Ni9oZDMvODkyNzU3ODgxNjU0Mi5wbmd8NDcwN2RkZGEzZmJhMzNkYjY4YTI2MmM2ODE3OTQzZjA0NWQxYWUzZTAwNGY1NGUxMDZlZDRmYzdjNDJhYjk5Yw,/medias/5025400-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wxMTE0OHxpbWFnZS9zdmcreG1sfGltYWdlcy9oYzQvaDdhLzg5MTk5OTQwNzMxMTguc3ZnfDE3ZDA3NTBiNzNlMWRjMzRiM2M5ZmQyNDZiMWIwNGExNDBiOTQ1MjQzNWQyNTdhNWQ2MGRkYzIyMDRmNzg2N2U,12.00x7.00 mm,Crystal-Montana Blend/Platinum-colored Pro Foiling/2 Holes,Sew-on Articles,Crystal-Montana Blend,Drop Sew-on Stone
5010390,96.00,96,5010390,Drop Sew-on Stone,/Drop-Sew-on-Stone-5010390/p,3 sizes & 43 colors/effects,43 colors/effects,/medias/5010390-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0MTMwfGltYWdlL3BuZ3xpbWFnZXMvaGRjL2gwMy84OTc5ODY0NDUzMTUwLnBuZ3wxOWM5NDdiOTJhNjc2NTZhYjE0NWQzYmEyZDdhYmQ4ZDZiYzgwNjJmMTk2MTFhMjM5YjU0ZjlmZDVkNjg4M2Q2,/medias/5010390-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3w4NzY4fGltYWdlL3BuZ3xpbWFnZXMvaDk0L2g5NS84OTc5ODY0NTg0MjIyLnBuZ3w3MWViMWYwZTUwYjZiZThhNWIyODUwMGE2NzRkZjViZWUwNTk1NjZiOWVhOTkwYjMzODA3Y2JkOWU5NDUyODhk,/medias/5010390-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wxMTE0OHxpbWFnZS9zdmcreG1sfGltYWdlcy9oNzUvaDBjLzg5Nzk4NjUwNzU3NDIuc3ZnfGM3YjQwNmY3NDU3M2ZjZjRiMzU5OGI1ZjI5MzMxMWI0YzI4NzVmYmM1NTBlZWI3NmM1NjU4MDBmZDVmMTZkNTk,12.00x7.00 mm,Provence Lavender - Chrysolite Blend/Unfoiled/2 Holes,Sew-on Articles,Provence Lavender - Chrysolite Blend,Drop Sew-on Stone
1089368,96.00,96,1089368,De-Art Sew-on Stone,/De-Art-Sew-on-Stone-1089368/p,1 sizes & 2 colors/effects,2 colors/effects,/medias/1089368-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2MjQ4fGltYWdlL3BuZ3xpbWFnZXMvaGIwL2hkNC84OTI2ODQ2NTgyODE0LnBuZ3w0MWNjZjdiOTU1OTFlZjE1ODQ4ODI1MDhhYjljODQ0ODNjOWY1YWFlMDg5MDVhZjE4MjUwYTM4MWM1ZmRkMjIx,/medias/1089368-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTYyNXxpbWFnZS9wbmd8aW1hZ2VzL2hlNS9oZjUvODkyNjg0NjY0ODM1MC5wbmd8OGU2MjFmNDdhMWVkMjI1MzJkN2JlYWI3NTM2YjRjMmVjZDgyZmY0OWI3Y2JkYWQ5MmQyNjk2YjBjYzA0ZDE4Zg,/medias/1089368-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wxMzEwOXxpbWFnZS9zdmcreG1sfGltYWdlcy9oMWIvaDQzLzg5MTk2Njg2MjEzNDIuc3ZnfGJlMzQzMmNkMDYxMTUzNjQ5ZTkxZDQ2MmI3NTBkYzdhM2I4OWRlMDFhMzZlZDMwMjYxNzVmMGY4ZjI4OWQwYWQ,18.00x10.00 mm,Smoked Topaz/Platinum-colored Pro Foiling/2 Holes,Sew-on Articles,Smoked Topaz,De-Art Sew-on Stone
5002720,96.00,96,5002715,Classic Round Sew-on Stone,/Classic-Round-Sew-on-Stone-5002715/p,4 sizes & 3 colors/effects,3 colors/effects,/medias/5002715-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3OTUwfGltYWdlL3BuZ3xpbWFnZXMvaDllL2g1Mi84OTI3NTEyNTkyNDE0LnBuZ3wwNzdkNmFiMjZmMGRmODI1NTY4YjJmZjJmNzY5YjJiOTA3NzFiMjIyMmM3MmMyYWNjYjMxYzY0MWI5YTExYTNl,/medias/5002715-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxOTQ2MXxpbWFnZS9wbmd8aW1hZ2VzL2gyZi9oZGYvODkyNzUxMjY1Nzk1MC5wbmd8NzE2N2FkMDgzMGU2OGFkNzY2NDdmMmQzNmI5MDEyZGZiOWYyM2YyYjk0NGU1ZDA3OWI5MzI0ZDU0YWFkNThlNA,/medias/5002715-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0MzE2fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g0YS9oYTAvODkxOTk2Njc0NDYwNi5zdmd8Y2E2ZGNmMzQ4ZjUwNWI3Y2Y1YTdiNGFiOTViMTg5MzI5OGYzMjFhNWM1ZTlhNjA5ZDMzNTBiMTViNmE5YTQxOA,10.00 mm,Crystal Silver Shade/Platinum-colored Pro Foiling/1 Hole,Sew-on Articles,Crystal Silver Shade,Classic Round Sew-on Stone
875861,72.00,72,875861,Classic Chaton,/Classic-Chaton-875861/p,1 variants,1 variants,/medias/875861-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w1ODgxfGltYWdlL3BuZ3xpbWFnZXMvaDVhL2hmNS84OTc2NDMzMzQ4NjM4LnBuZ3xhMzgxYWM2ZDRmNWYzYTUxNmZlYTU2Mjk1NTE1YmVkYTZiMTFmOWJjOTc3MTg1OGIwYzdmY2M2ZWU3YTRhYTIz,/medias/875861-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNDg0MXxpbWFnZS9wbmd8aW1hZ2VzL2g5ZC9oNzYvODk3NjQzMzQ3OTcxMC5wbmd8ZWZiNTI1MzQ2YjVkZTViNGVlMWFiMTEzYjgzOTU2Njk1ODkzZDY1YzUwZWE0OTA3OWIyNzA0MTZhYmJiN2RlNQ,/medias/875861-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NDcxfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gwMy9oOGMvODk3NjQzMzk3MTIzMC5zdmd8N2E0Mzg1M2FmOTAzZTlmNDcwY2U0YmZmMmRjYjA1MTQ0NDVkNGQ2Mjc0MTNkNjgzNWUzNjZlMThhOGE0ODY1OA,13.10 mm SS 55,Black Diamond/Platinum-colored Pro Foiling,Round Stones,Black Diamond,Classic Chaton
852536,72.00,72,852536,Long Classic Oval Fancy Stone,/Long-Classic-Oval-Fancy-Stone-852536/p,3 sizes & 12 colors/effects,12 colors/effects,/medias/852536-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w0NzE1fGltYWdlL3BuZ3xpbWFnZXMvaGRiL2hjNS84OTI5Mzg5NzA3Mjk0LnBuZ3wzZTMxNWVkODI5ZWZhZDI5OTY5ODRkNWJjNTMxYThlZDEyOTFlMGI4NDA5NDU4YTI5NGVkNTk1YjY1ZDcxMTky,/medias/852536-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxMTU3OHxpbWFnZS9wbmd8aW1hZ2VzL2g1Mi9oYzcvODkyOTM4OTc3MjgzMC5wbmd8YTNiNmVjZGNkMGEzODQ5NmVjNTVkOGQ2ODgxYThjMDJmMDFkMGIxZTQyY2QzYTQwYWI1ZDllOWQyMmJhNTFiYQ,/medias/852536-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0ODc4fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g2Ni9oYTgvODkyMDc1MDc1MTc3NC5zdmd8YjBhMzA2M2NmZGZiZjdjZTFiNmQxMjkwZGIxZjBkN2E4ZDY2NmMwZTVhMTQ4ODVmMzRjY2QyOTJjYWY0ZDhkYQ,15.00x5.00 mm,Smoked Topaz/Platinum-colored Pro Foiling,Fancy Stones,Smoked Topaz,Long Classic Oval Fancy Stone
1139938,72.00,72,1139938,Pure Leaf Fancy Stone,/Pure-Leaf-Fancy-Stone-1139938/p,3 sizes & 13 colors/effects,13 colors/effects,/medias/1139938-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w2NDM4fGltYWdlL3BuZ3xpbWFnZXMvaGY5L2gwMi84OTI3MDQ5OTA4MjU0LnBuZ3w2NWZiOTJjMmM4M2Q1MGI2YWI3MTJhMGE0ZGUyY2FiNjQ4YzNiYTIyNWMzYjFhMjZiZDRmYTQzZDc5M2Y5YzEw,/medias/1139938-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNTc2NXxpbWFnZS9wbmd8aW1hZ2VzL2gyZC9oMjgvODkyNzA0OTk3Mzc5MC5wbmd8Y2JiZDdiNDFmNTY0ODI4ZTY1ZmYzYmRhNmNjZjM3NWZiNGZhNTU4OTNhZWJmZTE4YzlhZDA3YWM0ODc4N2RkNw,/medias/1139938-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzODY0fGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hlOC9oZDYvODkxOTc0MDM4MzI2Mi5zdmd8ZWNjYTFkNTRiMzJjNTAyY2ExMGRjODUzNjk2OTRjM2EyMmU1ZDU3YjZjOTRlYzAxNTczY2JhYjFjNTE4YjA5Nw,14.00x11.00 mm,White Opal/Platinum-colored Pro Foiling,Fancy Stones,White Opal,Pure Leaf Fancy Stone
836063,72.00,72,836063,Classical Square Fancy Stone,/Classical-Square-Fancy-Stone-836063/p,3 sizes & 6 colors/effects,6 colors/effects,/medias/836063-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3wxMDI3NHxpbWFnZS9wbmd8aW1hZ2VzL2hlZi9oYzUvODkyOTM3NTQ1MzIxNC5wbmd8YWRlNTdjN2Q0OTZhOGVjMjk0MzIxYzI0MTdkZmE3M2VlNjhiYjU3MTdmMGFjYmNjMTlmMjMwZmRhMGU5YWY0Zg,/medias/836063-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyNjEwMnxpbWFnZS9wbmd8aW1hZ2VzL2g1Zi9oMzkvODkyOTM3NTUxODc1MC5wbmd8NGFlNDU2Y2Q2YzdiZGZiMTMwNjU3NTc1ZmI2ZTAwYTRiNTBhNDEyOTgzMzg0ZGY0Yzk0MzY5MTgxMDVjZTIzOQ,/medias/836063-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wyNjkwOHxpbWFnZS9zdmcreG1sfGltYWdlcy9oNjUvaDdiLzg5MjA3NDA1MjgxNTguc3ZnfDA5ZjA3MzJiMjZjYzQ2YTcyODUyYzE4NzNiMDA3YzNkNDU5MjM2MWNmYzVmNDYzZTUyYTU1NGQyNWRjNzY5NzU,12.00 mm,Crystal Satin/Platinum-colored Pro Foiling,Fancy Stones,Crystal Satin,Classical Square Fancy Stone
904614,72.00,72,904614,Cosmic Fancy Stone,/Cosmic-Fancy-Stone-904614/p,2 sizes & 7 colors/effects,7 colors/effects,/medias/904614-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w4NTMzfGltYWdlL3BuZ3xpbWFnZXMvaDc1L2g1My84OTI5NDQ0Mjk4NzgyLnBuZ3w3NmZiNThhMzE2NDQ4YWU1MTI5MWM2OTMxYmEzZTJlZWUwODJhODg1MmJhN2YzYTE5OGU4Y2FjMDZjODg5Y2U1,/medias/904614-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyMDYzMXxpbWFnZS9wbmd8aW1hZ2VzL2gwOC9oM2IvODkyOTQ0NDM2NDMxOC5wbmd8Y2U1MDY2ODM2NzMxMDM2YzVmNmQyNzgyNmQxZDliMmVlYjI4YjVmZTIyNWZjMzQ2M2ZkZDQ0NWZjOTBhMjZmYQ,/medias/904614-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0MTgzfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hmNC9oYjkvODkyMDc4MjE0MzUxOC5zdmd8ZjUzYWJlN2U2YWM4M2ZhZjAxZmI4ZWEwN2ZhZDllY2NiMTRiNzZhZWRmZjllMmQ1MjI0OWVmNzUzMWMyMDRiZA,20.00x16.00 mm,Crystal Satin/Platinum-colored Pro Foiling,Fancy Stones,Crystal Satin,Cosmic Fancy Stone
903135,72.00,72,248064,Classic Bead,/Classic-Bead-248064/p,10 sizes & 122 colors/effects,122 colors/effects,/medias/248064-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w5MTYxfGltYWdlL3BuZ3xpbWFnZXMvaDc3L2g2MS84ODE4MzQ2MDY1OTUwLnBuZ3xhNmY0NjFmZWUyNGExZTEwZDNlZjg5MDgxZGQxNGYzYTc0ODE5YTE4M2YxZjQwZjA5ZmU5N2M2Y2Y0YzJmZmQ1,/medias/248064-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wyMTg4MnxpbWFnZS9wbmd8aW1hZ2VzL2g5Yi9oODAvODgxODM0NzM0MzkwMi5wbmd8MzhlYzRlYjU5OTc5MTAwZjk2NTI4MmExNjNjY2U5NjQ1MTBlNzMwYWYyMWE2NmMyNmQ1YWNkZTUzYjRlYTNjYg,/medias/248064-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w3NzMzfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g5Ni9oOTcvODkxOTkwNTUzMzk4Mi5zdmd8NmUzODZhNzhmN2Y3MjNiZGMyNDZkYWFlOGUxMTYwMWE2ZDc3NzQ0NjJiNDhkMTI5ODcxYmVhZDNmY2RiN2FlNw,6.00 mm,Crystal Satin/1 Hole,Beads,Crystal Satin,Classic Bead
1043979,72.00,72,1043979,Chessboard Bead,/Chessboard-Bead-1043979/p,3 sizes & 4 colors/effects,4 colors/effects,/medias/1043979-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NjgwfGltYWdlL3BuZ3xpbWFnZXMvaDY3L2g3Yy84OTI2NzQ1MjMxMzkwLnBuZ3w1OWI3ZjcxOGQzMTdhMzVlOThjY2QyNzhmNDViMjRiMWY3NGIzYTU2MTFmMWZmMWNhNDUzMWY1YWZmZTYwYWUw,/medias/1043979-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzk1NnxpbWFnZS9wbmd8aW1hZ2VzL2gyOS9oZTkvODkyNjc0NTI5NjkyNi5wbmd8NTBlZTAxYjExZTUxZDNkZTU2YjczMGFkMTYxZWRhZDEzOTY5M2M5MzI1NGRkZGM2MjhmZTQxNzU2ZjVmMWEyOQ,/medias/1043979-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wxMDA3N3xpbWFnZS9zdmcreG1sfGltYWdlcy9oZTgvaDA0Lzg5MTk2MTU5OTU5MzQuc3ZnfDAxM2M3NWZkMWVkNTUyNmU4ZmZlY2M1MWU4MTRmZjlhODc3ODkzNmUyMTNjZTVhY2E2NDg3MTU4YTkyMzg3NzA,12.00 mm,Peridot/1 Hole,Beads,Peridot,Chessboard Bead
1094149,72.00,72,1094149,Oval Bead,/Oval-Bead-1094149/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/1094149-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MDcyfGltYWdlL3BuZ3xpbWFnZXMvaDJkL2hiYy84OTI2ODY3NTg3MTAyLnBuZ3xhNmMyMGIwNTdlNjNkMmQxYmYwMjBlNGQ4NDE0YTViZWVmNjg0OTE5NmYzYTgzZTUyNWQ1YjhkYTdkMWVmZWYz,/medias/1094149-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxNzAxNHxpbWFnZS9wbmd8aW1hZ2VzL2gxYy9oNDAvODkyNjg2NzY1MjYzOC5wbmd8NjgwNDE4ZmZmNmMxM2YxN2ViNWJiMGYyMjI3YWU1NmMwYzRlNDIyNjdiOGJkOWY3MWEzODA3NWE2YTVjN2I5Yg,/medias/1094149-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NjIwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2hiYi9oZjQvODkxOTY3NzI3MjA5NC5zdmd8YzljYzU5OTYzNGMwM2Q3NzE4NDUzMTBlZWY3NDBjMjkzMWJhZGZkOTdlZWY2NDhmYzljMjQwM2ViMzBkYWFkMQ,14.00x10.00 mm,Crystal/1 Hole,Beads,Crystal,Oval Bead
1134256,72.00,72,1134265,Oval Bead,/Oval-Bead-1134265/p,2 sizes & 5 colors/effects,5 colors/effects,/medias/1134265-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3MTk3fGltYWdlL3BuZ3xpbWFnZXMvaGY3L2g1OS84OTc5OTg3NjkzNTk4LnBuZ3w0ZTE1ODk1ZTMyMmQwZjQwMzA5YTE1MDFkYmVlNDdkYTdhMWVmYTA2YzA5ZDcwMmRjMzZlMGI0M2U0OTI3MDUz,/medias/1134265-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxODA2N3xpbWFnZS9wbmd8aW1hZ2VzL2g0YS9oOGQvODk3OTk4NzgyNDY3MC5wbmd8YjdmNjc2MjExOGJkNzVjYzdmZjgxYzUzNWJhZjFiMTJhODk4YjljZjc4N2MxMWE0MWM0MmI5NzE4NWViZjNiMQ,/medias/1134265-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3w0NjIwfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2gwNi9oOTkvODk3OTk4ODMxNjE5MC5zdmd8N2M0MjU5MWUyYjI5Yjg5YWViNDc4NTUyN2ZlZDRlZjc4Njk3NzI4MTI1N2I2M2E0NzA4YmIzN2ExMzBiNTRiMw,22.00x16.00 mm,Crystal Silver Shade/1 Hole,Beads,Crystal Silver Shade,Oval Bead
5067670,72.00,72,5067662,Mini Rectangle Bead,/Mini-Rectangle-Bead-5067662/p,2 sizes & 17 colors/effects,17 colors/effects,/medias/5067662-SWPMATERIAL-FVPL-120x120.png?context=bWFzdGVyfGltYWdlc3w3NzIzfGltYWdlL3BuZ3xpbWFnZXMvaDRhL2gzMi84OTI3ODg0MDE3Njk0LnBuZ3w3MDcyZjUzZWIzNzM2MGExNjI1ZmJjZTg3YWJjN2U1MTQ0OGQ2MGZkY2FkYzhjN2MzMDAxZGU5MmJiZGRmMjM1,/medias/5067662-SWPMATERIAL-FVPL-240x240.png?context=bWFzdGVyfGltYWdlc3wxODIyMnxpbWFnZS9wbmd8aW1hZ2VzL2gxZC9oYWQvODkyNzg4NDA4MzIzMC5wbmd8ZmEyZGM1NmU0NjllMDEwMGNjNGJjNzE1YjQ4NmIxOWQwMWU2ZDkyOWFlMTZmNTFmMzk1OTQ3N2QwNjg2YTU4Yw,/medias/5067662-SWPMATERIAL-LD-VEC.svg?context=bWFzdGVyfGltYWdlc3wzODgxfGltYWdlL3N2Zyt4bWx8aW1hZ2VzL2g3Ni9oNDkvODkyMDA2NjQyNDg2Mi5zdmd8MjY0NzBkMzgxMDk0NTMyMDgyMTNlNGIxN2M5YzBmNDA5YTRjYzM5YWNkN2Y3MWVlMzQ5MmYwMWI3NmY5ZGI4ZQ,8.00x6.00 mm,Crystal Antique Pink/1 Hole,Beads,Crystal Antique Pink,Mini Rectangle Bead
